timestamp,open,high,low,close,volume,return_1d,sma_5,rsi_14,next_week_close,weekly_return,label,ticker
2023-05-05,169.28,174.3,164.31,173.57,360606274.0,0.02382430772278854,168.988,67.03431368715356,172.57,-0.005761364291064124,Consolidation,AAPL
2023-05-12,172.48,174.59,171.0,172.57,250020223.0,-0.0056504778350662255,173.029,65.00829183623063,175.16,0.015008402387437003,Bullish,AAPL
2023-05-19,173.16,176.39,170.4201,175.16,258331254.0,0.015000308556905928,173.408,63.83507198739735,175.43,0.0015414478191368476,Consolidation,AAPL
2023-05-26,173.98,175.77,170.52,175.43,248752181.0,0.0017935178875203572,173.204,56.05015669061431,180.95,0.03146554181154866,Bullish,AAPL
2023-06-02,176.96,181.78,176.57,180.95,286487806.0,0.03117547149887745,178.204,75.11990401368831,180.96,5.526388505122591e-05,Consolidation,AAPL
2023-06-09,182.63,184.951,177.32,180.96,347592487.0,0.00023712533527597834,179.62800000000001,64.97933879598602,184.92,0.02188328912466832,Bullish,AAPL
2023-06-16,181.27,186.99,180.97,184.92,333669297.0,0.02185728757525396,184.396,74.98683512112606,186.68,0.009517629245079057,Consolidation,AAPL
2023-06-23,184.41,187.56,182.5901,186.68,203672462.0,0.009625429698354893,185.51399999999998,66.03245657949341,193.97,0.039050782086993745,Bullish,AAPL
2023-06-30,186.83,194.48,185.23,193.97,281452721.0,0.0387328884362087,189.228,79.96315057026797,190.68,-0.016961385781306345,Bearish,AAPL
2023-07-07,193.78,193.88,189.2,190.68,170268080.0,-0.017038550904644345,192.05,61.70426060832792,190.69,5.244388504295629e-05,Consolidation,AAPL
2023-07-14,189.26,191.7,186.6,190.69,250254080.0,0.00016440220131241912,189.538,60.24527333452051,191.94,0.0065551418532697045,Consolidation,AAPL
2023-07-21,191.9,198.23,191.23,191.94,310199135.0,0.006777958215682944,193.578,44.21652418125176,195.83,0.020266750026049885,Bullish,AAPL
2023-07-28,193.41,197.2,192.25,195.83,225393643.0,0.020205614041933773,193.984,70.41855198043774,181.99,-0.07067354337946179,Bearish,AAPL
2023-08-04,196.06,196.73,181.92,181.99,302694473.0,-0.07194189686521191,191.55900000000003,27.203647401943343,177.79,-0.023078191109401708,Bearish,AAPL
2023-08-11,182.13,183.13,176.55,177.79,330901087.0,-0.02314241890409041,178.51999999999998,22.110365387414433,174.49,-0.018561223915855688,Bearish,AAPL
2023-08-18,177.97,179.69,171.96,174.49,259189807.0,-0.018505348652861242,176.394,11.036195878122655,178.61,0.023611668290446468,Bullish,AAPL
2023-08-25,175.07,181.55,173.735,178.61,247294748.0,0.024063288721428377,177.836,49.50372205570508,189.46,0.060746878674206334,Bullish,AAPL
2023-09-01,180.09,189.92,178.545,189.46,263749544.0,0.05946437403806293,185.858,66.44736839045186,178.18,-0.059537633273514204,Bearish,AAPL
2023-09-08,188.28,189.98,173.54,178.18,304852162.0,-0.060284179959041784,183.56199999999998,54.92656873781116,175.01,-0.017790997867325267,Bearish,AAPL
2023-09-15,180.07,180.3,173.58,175.01,403142390.0,-0.017664296322725703,176.124,44.451294678720124,174.79,-0.0012570710245128785,Consolidation,AAPL
2023-09-22,176.48,179.695,173.86,174.79,296658796.0,-0.0008429230954487554,176.25,26.824644537897427,171.21,-0.020481720922249466,Bearish,AAPL
2023-09-29,174.2,176.97,167.62,171.21,285797895.0,-0.020343576833506738,172.074,33.82294559454064,177.49,0.03668010046142165,Bullish,AAPL
2023-10-06,171.22,177.99,170.82,177.49,260552427.0,0.036322798683676716,174.442,48.9915966098369,178.85,0.007662403515690941,Consolidation,AAPL
2023-10-13,176.81,182.34,175.8,178.85,241742840.0,0.007771513138208563,179.348,56.38543103783323,172.88,-0.0333799273133911,Bearish,AAPL
2023-10-20,176.75,179.075,172.64,172.88,288235400.0,-0.033771681928095765,176.01000000000002,47.67255213122441,168.22,-0.026955113373438203,Bearish,AAPL
2023-10-27,170.91,174.01,165.67,168.22,285836102.0,-0.026890394478181534,170.53,21.93850962443267,176.65,0.050112947330876276,Bullish,AAPL
2023-11-03,169.02,177.78,167.9,176.65,310141439.0,0.049374857415904305,173.85,45.78411402684411,186.4,0.05519388621568072,Bullish,AAPL
2023-11-10,176.38,186.565,176.21,186.4,303521320.0,0.054190070750403274,182.55,72.8668941631353,189.69,0.017650214592274636,Bullish,AAPL
2023-11-17,185.82,190.96,184.21,189.69,262495215.0,0.017679644571871322,187.93,88.12893076911149,189.97,0.001476092572091313,Consolidation,AAPL
2023-11-24,189.89,192.93,189.25,189.97,148321514.0,0.0015575655297908053,190.612,80.52245641029722,191.24,0.006685266094646577,Consolidation,AAPL
2023-12-01,189.92,192.09,188.19,191.24,216307291.0,0.00671094481828971,190.15,66.35135128858653,195.71,0.023373771177577905,Bullish,AAPL
2023-12-08,189.98,195.99,187.4511,195.71,251871392.0,0.023463251939547125,193.03000000000003,66.21767236384443,197.57,0.00950385774870975,Consolidation,AAPL
2023-12-15,193.11,199.62,191.42,197.57,378264255.0,0.009716244488391812,196.30599999999998,67.8440366536781,193.6,-0.02009414384775016,Bearish,AAPL
2023-12-22,196.09,197.68,192.97,193.6,232340846.0,-0.020174554398762368,195.18800000000002,59.246119697142056,192.53,-0.005526859504132196,Consolidation,AAPL
2023-01-27,396.72,408.16,393.56,405.68,368759314.0,0.024588186539331036,402.322,72.78612115434996,412.35,0.016441530270163714,Bullish,SPY
2023-02-03,402.8,418.31,400.28,412.35,457952453.0,0.016712159980515562,409.4,62.95118756533915,408.04,-0.010452285679641087,Bearish,SPY
2023-02-10,409.79,416.49,405.01,408.04,376530956.0,-0.010303019111326805,410.16,57.631307913350405,407.26,-0.001911577296343568,Consolidation,SPY
2023-02-17,408.72,415.05,404.05,407.26,379568115.0,-0.0017408765630727574,410.99799999999993,56.59221188392389,396.38,-0.02671512056180326,Bearish,SPY
2023-02-24,403.06,404.16,393.64,396.38,370404779.0,-0.02680198823266089,400.38599999999997,32.290973598312874,404.19,0.019703315000756855,Bullish,SPY
2023-03-03,399.87,404.45,392.33,404.19,451647204.0,0.019689060806734604,398.146,45.41120379890923,385.91,-0.045226254979093924,Bearish,SPY
2023-03-10,405.05,407.45,384.32,385.91,556386592.0,-0.045883175732228665,395.82599999999996,28.236493366048805,389.99,0.010572413256976974,Bullish,SPY
2023-03-17,381.81,396.47,380.65,389.99,763595805.0,0.010945445297909195,390.494,42.95081966117831,395.75,0.014769609477166058,Bullish,SPY
2023-03-24,390.8,402.49,389.4,395.75,522835543.0,0.014965041791253908,394.736,42.91517711080903,409.39,0.034466203411244435,Bullish,SPY
2023-03-31,398.12,409.7,393.69,409.39,396131437.0,0.03410991713448852,401.30600000000004,71.24668433249414,409.19,-0.0004885317179217583,Consolidation,SPY
2023-04-07,408.85,411.92,405.678,409.19,262456219.0,-0.0004549390339553261,409.15999999999997,73.2558139286439,412.46,0.007991397639238451,Consolidation,SPY
2023-04-14,406.61,415.09,405.97,412.46,373333965.0,0.008058957104942976,410.662,77.34860880252432,412.2,-0.000630364156524247,Consolidation,SPY
2023-04-21,412.37,415.72,410.17,412.2,334046607.0,-0.0006086677076004854,413.274,57.19406037886754,415.93,0.00904900533721499,Consolidation,SPY
2023-04-28,411.99,415.94,403.78,415.93,423891471.0,0.009376977419897958,410.282,59.61070557072535,412.63,-0.007934027360373167,Consolidation,SPY
2023-05-05,415.47,417.62,403.74,412.63,439884111.0,-0.007683381217633678,410.42600000000004,48.421306322538,411.59,-0.002520417807721253,Consolidation,SPY
2023-05-12,412.97,414.535,408.87,411.59,336033861.0,-0.002500657038922438,412.04799999999994,48.79740978993606,418.62,0.017080103986977405,Bullish,SPY
2023-05-19,412.22,420.72,410.23,418.62,399752347.0,0.017084494775961745,415.26800000000003,54.231292496347265,420.02,0.0033443218193110152,Consolidation,SPY
2023-05-26,418.64,420.77,409.8795,420.02,421094651.0,0.003549071253427738,415.72799999999995,60.23622044872581,427.92,0.018808628160563865,Bullish,SPY
2023-06-02,422.03,428.74,416.22,427.92,363174679.0,0.018797853401549824,421.558,68.93113839635902,429.9,0.004627033090297161,Consolidation,SPY
2023-06-09,428.28,431.99,425.82,429.9,366818826.0,0.004646385364382999,428.142,65.69282134335839,439.46,0.022237729704582467,Bullish,SPY
2023-06-16,430.92,443.9,430.17,439.46,497068527.0,0.022158832492560898,437.93999999999994,77.78730700145736,433.21,-0.014221999726937606,Bearish,SPY
2023-06-23,437.45,438.37,432.47,433.21,315267822.0,-0.01426220412677337,436.26000000000005,58.31499525883649,443.28,0.02324507744511898,Bullish,SPY
2023-06-30,432.62,444.3,431.19,443.28,394270561.0,0.023124015834046552,437.078,67.22451078936294,438.55,-0.010670456596282173,Bearish,SPY
2023-07-07,442.92,444.08,437.06,438.55,257104290.0,-0.01069201287442334,441.68199999999996,43.650047017525836,449.28,0.02446699350131105,Bullish,SPY
2023-07-14,438.18,451.36,437.585,449.28,360474244.0,0.02425958347535717,445.396,76.215334386068,452.18,0.006454772079772156,Consolidation,SPY
2023-07-21,449.13,456.43,449.08,452.18,340580117.0,0.006492088828474629,452.918,67.1285603949269,456.92,0.010482551196426222,Bullish,SPY
2023-07-28,453.37,459.44,451.55,456.92,351878370.0,0.010511360258849023,454.912,78.86287621725484,446.81,-0.02212641162566754,Bearish,SPY
2023-08-04,457.41,458.16,446.27,446.81,375422186.0,-0.02225692507624233,452.00999999999993,43.28557145598145,445.65,-0.0025961818222511247,Consolidation,SPY
2023-08-11,448.71,451.7,443.345,445.65,370080260.0,-0.002529520423013465,447.354,35.69755769488907,436.5,-0.02053180747223152,Bearish,SPY
2023-08-18,444.7,448.11,433.01,436.5,396847146.0,-0.020605603371727566,440.686,19.36690646701767,439.97,0.007949599083619766,Consolidation,SPY
2023-08-25,437.55,445.22,435.0,439.97,392874256.0,0.0081261528347083,439.476,35.86842103941697,451.19,0.02550173875491504,Bullish,SPY
2023-09-01,442.24,453.67,439.9728,451.19,338755881.0,0.02531675837847769,448.89399999999995,53.60655735947325,445.52,-0.01256676788049384,Bearish,SPY
2023-09-08,450.73,451.06,442.75,445.52,257810185.0,-0.012608477657599204,447.404,61.96921441434267,443.37,-0.004825821511941051,Consolidation,SPY
2023-09-15,448.24,451.08,442.92,443.37,382598960.0,-0.004641520618971495,446.93600000000004,54.68319557119655,430.42,-0.029208110607393346,Bearish,SPY
2023-09-22,443.05,444.97,429.99,430.42,407842973.0,-0.02945766551498208,437.358,22.105828624510252,427.48,-0.006830537614423116,Consolidation,SPY
2023-09-29,429.17,432.27,422.29,427.48,478362544.0,-0.0067164002273008006,428.032,23.2047022661675,429.54,0.004818938897726215,Consolidation,SPY
2023-10-06,426.62,431.125,420.18,429.54,458291827.0,0.004994230171262326,425.52,32.03264472204913,431.5,0.004563020906085532,Consolidation,SPY
2023-10-13,427.58,437.335,427.0101,431.5,397180728.0,0.004626019211605881,433.662,48.980162037280714,421.19,-0.023893395133256088,Bearish,SPY
2023-10-20,433.82,438.14,421.08,421.19,488441031.0,-0.023923980010001067,429.97799999999995,43.19697642052564,410.68,-0.024953109048173012,Bearish,SPY
2023-10-27,419.61,424.82,409.21,410.68,486746094.0,-0.025053367541364113,416.974,26.036815250287972,434.69,0.05846401090873671,Bullish,SPY
2023-11-03,413.56,436.29,408.91,434.69,458720686.0,0.057188512391167956,424.38,48.78836832376525,440.61,0.013618900825875949,Bullish,SPY
2023-11-10,435.47,440.93,433.4,440.61,365832678.0,0.01368502217396117,436.86400000000003,69.05617550658623,450.79,0.0231043326297633,Bullish,SPY
2023-11-17,439.23,451.42,438.42,450.79,376499014.0,0.02303147608356304,447.924,91.0639290416496,455.3,0.010004658488431399,Bullish,SPY
2023-11-24,450.53,456.38,450.52,455.3,207973220.0,0.009994419972956248,453.72799999999995,84.0661156635726,459.1,0.008346145398638285,Consolidation,SPY
2023-12-01,454.65,459.65,453.34,459.1,344373888.0,0.0083390314994507,455.904,89.19033483473228,460.2,0.002395992158571043,Consolidation,SPY
2023-12-08,455.6,460.745,454.31,460.2,360593892.0,0.002453292938488616,457.296,71.05145409419586,469.33,0.019839200347674914,Bullish,SPY
2023-12-15,459.69,473.73,459.47,469.33,486422865.0,0.019778449018147848,467.58599999999996,75.1439214002026,473.65,0.009204610828201891,Consolidation,SPY
2023-12-22,470.98,475.895,467.82,473.65,381854933.0,0.009340278710967431,472.284,71.55566850529283,475.31,0.003504697561490605,Consolidation,SPY
2023-01-27,135.87,180.68,134.27,177.9,1094759042.0,0.30182583133201035,154.048,91.75682636161005,189.98,0.06790331646992684,Bullish,TSLA
2023-02-03,178.05,199.0,162.78,189.98,1091397311.0,0.07035852104650886,179.908,84.23505571246918,196.89,0.036372249710495824,Bullish,TSLA
2023-02-10,193.01,214.0,189.55,196.89,972975503.0,0.03809746676312198,199.414,77.53938639007512,208.31,0.05800193001168173,Bullish,TSLA
2023-02-17,194.415,217.65,187.61,208.31,1014112528.0,0.06156900143213773,205.696,72.781971326781,196.88,-0.05487014545629114,Bearish,TSLA
2023-02-24,204.99,209.71,191.78,196.88,660308780.0,-0.054495429263155204,201.098,53.87989202930366,197.79,0.0046221048354327336,Consolidation,TSLA
2023-03-03,202.03,211.23,186.01,197.79,807099473.0,0.0086155680898089,200.96,50.47110552024083,173.44,-0.12311036958390209,Bearish,TSLA
2023-03-10,198.54,198.6,168.44,173.44,789456525.0,-0.12889867883361694,181.976,28.365802203783062,180.13,0.03857241697416973,Bullish,TSLA
2023-03-17,167.455,186.2199,163.91,180.13,711428379.0,0.03965353624635626,180.48999999999998,30.16445469673539,190.41,0.05706989396546939,Bullish,TSLA
2023-03-24,178.08,200.66,176.35,190.41,693751396.0,0.059157629873596185,190.922,47.517523354771534,207.46,0.08954361640670139,Bullish,TSLA
2023-03-31,194.415,207.79,185.43,207.46,623620704.0,0.0880760384883229,195.524,74.1364168466348,185.06,-0.10797262122818858,Bearish,TSLA
2023-04-07,199.91,202.6897,179.74,185.06,553423170.0,-0.11155205577670368,193.07800000000003,53.4499650000238,185.0,-0.0003242191721603927,Consolidation,TSLA
2023-04-14,179.94,191.5846,176.11,185.0,617423281.0,0.0007724085155159655,184.548,45.49391969620333,165.08,-0.10767567567567561,Bearish,TSLA
2023-04-21,186.32,189.69,160.56,165.08,668920473.0,-0.108387626498894,176.002,17.854975724363342,164.31,-0.004664405136903381,Consolidation,TSLA
2023-04-28,164.65,165.65,152.37,164.31,664901002.0,-0.0023555835463008323,160.294,34.42799875914291,170.06,0.03499482685168279,Bullish,TSLA
2023-05-05,163.17,170.7899,158.83,170.06,559656895.0,0.03602165474473629,162.80200000000002,36.25768856413715,167.98,-0.012230977302128734,Bearish,TSLA
2023-05-12,173.72,177.38,166.56,167.98,582546955.0,-0.011623197842302924,169.908,55.937021631683365,180.14,0.072389570186927,Bullish,TSLA
2023-05-19,167.655,181.95,164.35,180.14,575030268.0,0.07119801054188923,172.752,73.28923935319126,193.17,0.07233263017652938,Bullish,TSLA
2023-05-26,180.7,198.6,178.22,193.17,685458468.0,0.07234575548538946,187.036,70.8463338340123,213.97,0.10767717554485692,Bullish,TSLA
2023-06-02,200.1,217.25,195.12,213.97,591902799.0,0.10381808502966194,203.95,87.57966986066162,244.4,0.14221619853250458,Bullish,TSLA
2023-06-09,217.8,252.42,212.53,244.4,848301529.0,0.13518594024237074,228.55,92.1653543137754,260.54,0.06603927986906716,Bullish,TSLA
2023-06-16,247.94,263.6,244.59,260.54,811551298.0,0.06500662464029028,256.354,96.15015753738732,256.6,-0.015122438013356864,Bearish,TSLA
2023-06-23,261.5,276.99,248.25,256.6,721397662.0,-0.011651260483764747,263.13199999999995,72.61538460459826,261.77,0.02014809041309415,Bullish,TSLA
2023-06-30,250.065,264.45,240.7,261.77,748590579.0,0.02299980450768002,253.35399999999998,58.6771905203169,274.43,0.04836306681437914,Bullish,TSLA
2023-07-07,276.49,284.25,272.88,274.43,485801095.0,0.04980173602278648,275.008,58.29231181584093,281.38,0.025325219545967965,Bullish,TSLA
2023-07-14,276.47,285.3,265.1,281.38,539764888.0,0.02550967424330719,274.134,65.18010290477184,260.02,-0.0759115786480916,Bearish,TSLA
2023-07-21,286.625,299.29,255.8,260.02,721689598.0,-0.07323677573634646,279.58,49.03453601802401,266.44,0.02469040843012082,Bullish,TSLA
2023-07-28,255.85,272.9,254.12,266.44,560419405.0,0.026489570978079358,264.168,48.24220915298445,253.86,-0.04721513286293343,Bearish,TSLA
2023-08-04,267.48,269.08,250.49,253.86,467304509.0,-0.047277917834413485,259.158,30.65268064813374,242.65,-0.04415819743165527,Bearish,TSLA
2023-08-11,251.45,253.6511,238.02,242.65,517778800.0,-0.044487205616508874,246.266,30.16373741291433,215.49,-0.1119307644755821,Bearish,TSLA
2023-08-18,235.7,240.66,212.36,215.49,556128177.0,-0.11716027303642274,226.606,12.175939409110626,238.59,0.10719754977029093,Bullish,TSLA
2023-08-25,221.5512,240.82,220.58,238.59,573729603.0,0.10564555833118594,233.99200000000002,41.86075948625254,245.01,0.026908084999371255,Bullish,TSLA
2023-09-01,242.58,261.18,235.35,245.01,605007913.0,0.030703264134675168,251.198,52.78869647573523,248.5,0.014244316558507854,Bullish,TSLA
2023-09-08,245.0,258.0,243.265,248.5,480279505.0,0.015441739830603596,250.68200000000002,68.47643567716699,274.39,0.10418511066398385,Bullish,TSLA
2023-09-15,264.27,278.98,260.61,274.39,663734860.0,0.10440408264807033,272.558,69.04660565049315,244.88,-0.10754765115346766,Bearish,TSLA
2023-09-22,271.16,273.93,244.48,244.88,575037139.0,-0.11182750992851453,258.98999999999995,49.929964435954965,250.22,0.021806599150604393,Bullish,TSLA
2023-09-29,243.38,254.77,234.58,250.22,588619271.0,0.02220253393786631,245.642,32.4571943458336,260.53,0.0412037407081767,Bullish,TSLA
2023-10-06,244.81,263.6,242.62,260.53,592784800.0,0.04230333455758306,255.974,46.27917905925258,251.12,-0.036118681149963416,Bearish,TSLA
2023-10-13,255.31,268.94,250.22,251.12,541386043.0,-0.03608295370980996,259.254,53.675031130958345,211.99,-0.15582191780821916,Bearish,TSLA
2023-10-20,250.05,257.183,210.42,211.99,616087099.0,-0.1628347391455417,236.70999999999998,26.75196618881877,207.3,-0.02212368507948487,Bearish,TSLA
2023-10-27,210.0,222.05,202.51,207.3,585412976.0,-0.02144438274537286,210.81600000000003,17.215475144096445,219.96,0.0610709117221418,Bullish,TSLA
2023-11-03,209.28,226.3701,191.25,219.96,621661321.0,0.06279974244182718,208.46599999999998,31.773293254134558,214.65,-0.02414075286415713,Bearish,TSLA
2023-11-10,223.98,226.32,205.69,214.65,613478348.0,-0.02255305050364831,217.638,51.8422938964044,234.3,0.0915443745632425,Bullish,TSLA
2023-11-17,215.6,246.7,211.6101,234.3,720085493.0,0.09126865891905955,234.36999999999998,72.74070424749604,235.45,0.004908237302603403,Consolidation,TSLA
2023-11-24,234.04,244.01,231.02,235.45,422052983.0,0.005631836755438546,236.152,60.50169490376916,238.83,0.01435548948821416,Bullish,TSLA
2023-12-01,236.89,252.75,231.9,238.83,649618148.0,0.015451596490993036,241.17000000000002,66.68967420025325,243.84,0.02097726416279358,Bullish,TSLA
2023-12-08,235.75,246.66,233.2902,243.84,578754802.0,0.021050113209041044,240.03000000000003,60.41484714310464,253.5,0.03961614173228345,Bullish,TSLA
2023-12-15,242.74,254.13,228.2,253.5,636008609.0,0.04032260711069369,244.11800000000002,66.323088438371,252.54,-0.0037869822485207412,Consolidation,TSLA
2023-12-22,253.78,259.84,247.0,252.54,551139192.0,-0.002320153306415218,252.696,64.73757384591019,248.48,-0.016076661122990426,Bearish,TSLA
